id,type,plan,rarity,limit_break,sp_r,start_b,spp,pb,lb,sp_lb,sp_lb20,n_lb,rest_b,gift_b,date_b,shop_b,class_b,s_guidance,ub,a_ub,m_ub,cb,ssr_cb,m_cb,a_cb,cond_cb,conc_cb,imp_cb,mot_cb,pres_cb,str_cb,fpp_cb,energy_cb,delete,a_delete,m_delete,replace,drink_acq,drink_buy,item_acq,cust,eb,event,char_name,ability1,ability2,ability3,ability4,event1,event2,event3,sig_desc
20045,0,2,2,2,0,39,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,26,Humilating 2nd Place,Gain +39 Vocal at the start of the produce,At the end of an outing gain +10 Vocal,"At the end of an exam or an audition, gain +9 Vocal (only once per produce)","When a skill card is deleted, gain +4 Vocal",Signature - Clenched Towel,Gain +26 Vocal,No Event,"When enhancing a skill card with a Impression effect, if Vocal is 700+, enhance a random skill card\nTwice per produce"
20045,0,2,2,3,0,42,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,26,Humilating 2nd Place,Gain +42 Vocal at the start of the produce,At the end of an outing gain +10 Vocal,"At the end of an exam or an audition, gain +9 Vocal (only once per produce)","When a skill card is deleted, gain +8 Vocal",Signature - Clenched Towel,Gain +26 Vocal,No Event,"When enhancing a skill card with a Impression effect, if Vocal is 700+, enhance a random skill card\nTwice per produce"
20045,0,2,2,4,0,45,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,17,30,Humilating 2nd Place,Gain +45 Vocal at the start of the produce,At the end of an outing gain +10 Vocal,"At the end of an exam or an audition, gain +17 Vocal (only once per produce)","When a skill card is deleted, gain +8 Vocal",Signature - Clenched Towel,Gain +30 Vocal,No Event,"When enhancing a skill card with a Impression effect, if Vocal is 700+, enhance a random skill card\nTwice per produce"
20046,0,0,2,0,0,33,0,0,0,0,0,0,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Two people please~,Gain +33 Vocal at the start of the produce,At the end of an outing gain +5 Vocal,"When enhancing a skill card, gain +2 Vocal","At the end of a Class or Business, gain +3 Vocal",Signature - Leftover carrots,Gain +22 Vocal,No Event,"When acquiring a skill card with an Energy effect, gain +6 Vocal"
20046,0,0,2,1,0,36,0,0,0,0,0,0,0,0,10,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Two people please~,Gain +36 Vocal at the start of the produce,At the end of an outing gain +10 Vocal,"When enhancing a skill card, gain +2 Vocal","At the end of a Class or Business, gain +3 Vocal",Signature - Leftover carrots,Gain +22 Vocal,No Event,"When acquiring a skill card with an Energy effect, gain +6 Vocal"
20046,0,0,2,2,0,39,0,0,0,0,0,0,0,0,10,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Two people please~,Gain +39 Vocal at the start of the produce,At the end of an outing gain +10 Vocal,"When enhancing a skill card, gain +2 Vocal","At the end of a Class or Business, gain +3 Vocal",Signature - Leftover carrots,Gain +26 Vocal,No Event,"When acquiring a skill card with an Energy effect, gain +6 Vocal"
20046,0,0,2,3,0,42,0,0,0,0,0,0,0,0,10,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Two people please~,Gain +42 Vocal at the start of the produce,At the end of an outing gain +10 Vocal,"When enhancing a skill card, gain +2 Vocal","At the end of a Class or Business, gain +5 Vocal",Signature - Leftover carrots,Gain +26 Vocal,No Event,"When acquiring a skill card with an Energy effect, gain +6 Vocal"
20046,0,0,2,4,0,45,0,0,0,0,0,0,0,0,10,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Two people please~,Gain +45 Vocal at the start of the produce,At the end of an outing gain +10 Vocal,"When enhancing a skill card, gain +3 Vocal","At the end of a Class or Business, gain +5 Vocal",Signature - Leftover carrots,Gain +30 Vocal,No Event,"When acquiring a skill card with an Energy effect, gain +6 Vocal"
20047,2,3,2,0,10.5,33,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,"Omogashi, Sweet, Light Tea, Bitter",Gain +33 Visual at the start of the produce,Gain +10.5% chance of a Visual SP Lesson,"At the end of a Visual SP lesson, gain +7 Visual","At the end of an exam or an audition, gain +9 Visual (only once per produce)",Signature - The Art of Omotenashi,Gain +22 Visual,No Event,"When enhancing a skill card with a Preservation effect, if Visual is 700+, enhance a random skill card\nTwice per produce"
20047,2,3,2,1,21,36,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,"Omogashi, Sweet, Light Tea, Bitter",Gain +36 Visual at the start of the produce,Gain +21% chance of a Visual SP Lesson,"At the end of a Visual SP lesson, gain +7 Visual","At the end of an exam or an audition, gain +9 Visual (only once per produce)",Signature - The Art of Omotenashi,Gain +22 Visual,No Event,"When enhancing a skill card with a Preservation effect, if Visual is 700+, enhance a random skill card\nTwice per produce"
20047,2,3,2,2,21,39,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,"Omogashi, Sweet, Light Tea, Bitter",Gain +39 Visual at the start of the produce,Gain +21% chance of a Visual SP Lesson,"At the end of a Visual SP lesson, gain +7 Visual","At the end of an exam or an audition, gain +9 Visual (only once per produce)",Signature - The Art of Omotenashi,Gain +26 Visual,No Event,"When enhancing a skill card with a Preservation effect, if Visual is 700+, enhance a random skill card\nTwice per produce"
20047,2,3,2,3,21,42,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,"Omogashi, Sweet, Light Tea, Bitter",Gain +42 Visual at the start of the produce,Gain +21% chance of a Visual SP Lesson,"At the end of a Visual SP lesson, gain +7 Visual","At the end of an exam or an audition, gain +17 Visual (only once per produce)",Signature - The Art of Omotenashi,Gain +26 Visual,No Event,"When enhancing a skill card with a Preservation effect, if Visual is 700+, enhance a random skill card\nTwice per produce"
20047,2,3,2,4,21,45,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,"Omogashi, Sweet, Light Tea, Bitter",Gain +45 Visual at the start of the produce,Gain +21% chance of a Visual SP Lesson,"At the end of a Visual SP lesson, gain +13 Visual","At the end of an exam or an audition, gain +17 Visual (only once per produce)",Signature - The Art of Omotenashi,Gain +30 Visual,No Event,"When enhancing a skill card with a Preservation effect, if Visual is 700+, enhance a random skill card\nTwice per produce"
20048,1,3,2,0,10.5,33,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"Un, Deux, Trois!",Gain +33 Dance at the start of the produce,Gain +10.5% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +7 Dance","When enhancing a skill card, gain +2 Dance",Signature - Stretching Band,Gain +22 Dance,No Event,"When acquiring a skill card with a Strength effect, gain +6 Dance"
20048,1,3,2,1,21,36,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"Un, Deux, Trois!",Gain +36 Dance at the start of the produce,Gain +21% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +7 Dance","When enhancing a skill card, gain +2 Dance",Signature - Stretching Band,Gain +22 Dance,No Event,"When acquiring a skill card with a Strength effect, gain +6 Dance"
20048,1,3,2,2,21,39,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,"Un, Deux, Trois!",Gain +39 Dance at the start of the produce,Gain +21% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +7 Dance","When enhancing a skill card, gain +2 Dance",Signature - Stretching Band,Gain +26 Dance,No Event,"When acquiring a skill card with a Strength effect, gain +6 Dance"
20048,1,3,2,3,21,42,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,"Un, Deux, Trois!",Gain +42 Dance at the start of the produce,Gain +21% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +7 Dance","When enhancing a skill card, gain +3 Dance",Signature - Stretching Band,Gain +26 Dance,No Event,"When acquiring a skill card with a Strength effect, gain +6 Dance"
20048,1,3,2,4,21,45,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"Un, Deux, Trois!",Gain +45 Dance at the start of the produce,Gain +21% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +13 Dance","When enhancing a skill card, gain +3 Dance",Signature - Stretching Band,Gain +30 Dance,No Event,"When acquiring a skill card with a Strength effect, gain +6 Dance"
20049,2,3,2,0,10.5,33,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,22,Bang Bang,Gain +33 Visual at the start of the produce,Gain +10.5% chance of a Visual SP Lesson,"At the end of a Visual SP lesson, gain +7 Visual","When a Mental skill card is deleted, gain +8 Visual (only thrice per produce)",Signature - Exhausted,Gain +22 Visual,No Event,"When acquiring a skill card with a Good Impression effect, if Visual is 200+, select and enhance a skill card\nOnce per produce"
20049,2,3,2,1,21,36,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,22,Bang Bang,Gain +36 Visual at the start of the produce,Gain +21% chance of a Visual SP Lesson,"At the end of a Visual SP lesson, gain +7 Visual","When a Mental skill card is deleted, gain +8 Visual (only thrice per produce)",Signature - Exhausted,Gain +22 Visual,No Event,"When acquiring a skill card with a Good Impression effect, if Visual is 200+, select and enhance a skill card\nOnce per produce"
20049,2,3,2,2,21,39,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,26,Bang Bang,Gain +39 Visual at the start of the produce,Gain +21% chance of a Visual SP Lesson,"At the end of a Visual SP lesson, gain +7 Visual","When a Mental skill card is deleted, gain +8 Visual (only thrice per produce)",Signature - Exhausted,Gain +26 Visual,No Event,"When acquiring a skill card with a Good Impression effect, if Visual is 200+, select and enhance a skill card\nOnce per produce"
20049,2,3,2,3,21,42,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,26,Bang Bang,Gain +42 Visual at the start of the produce,Gain +21% chance of a Visual SP Lesson,"At the end of a Visual SP lesson, gain +7 Visual","When a Mental skill card is deleted, gain +16 Visual (only thrice per produce)",Signature - Exhausted,Gain +26 Visual,No Event,"When acquiring a skill card with a Good Impression effect, if Visual is 200+, select and enhance a skill card\nOnce per produce"
20049,2,3,2,4,21,45,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,30,Bang Bang,Gain +45 Visual at the start of the produce,Gain +21% chance of a Visual SP Lesson,"At the end of a Visual SP lesson, gain +13 Visual","When a Mental skill card is deleted, gain +16 Visual (only thrice per produce)",Signature - Exhausted,Gain +30 Visual,No Event,"When acquiring a skill card with a Good Impression effect, if Visual is 200+, select and enhance a skill card\nOnce per produce"
20050,1,1,2,0,0,0,0,0.044,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Super Tricky Fashion Show,Gain +4.4% in Dance Lessons,"At the end of a Dance SP lesson, gain +3 Stamina","At the end of a Dance SP lesson, gain +7 Dance","When acquiring a skill card with a Concentration effect, gain +2 Dance",Signature - Fitting Necktie,Gain +22 Dance,No Event,"If Dance is 700+ when selecting Activity provision or Present, recover 5 Stamina and gain +40 P Points\nTwice per produce"
20050,1,1,2,1,0,0,0,0.049,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Super Tricky Fashion Show,Gain +4.9% in Dance Lessons,"At the end of a Dance SP lesson, gain +5 Stamina","At the end of a Dance SP lesson, gain +7 Dance","When acquiring a skill card with a Concentration effect, gain +2 Dance",Signature - Fitting Necktie,Gain +22 Dance,No Event,"If Dance is 700+ when selecting Activity provision or Present, recover 5 Stamina and gain +40 P Points\nTwice per produce"
20050,1,1,2,2,0,0,0,0.054,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Super Tricky Fashion Show,Gain +5.4% in Dance Lessons,"At the end of a Dance SP lesson, gain +5 Stamina","At the end of a Dance SP lesson, gain +7 Dance","When acquiring a skill card with a Concentration effect, gain +2 Dance",Signature - Fitting Necktie,Gain +26 Dance,No Event,"If Dance is 700+ when selecting Activity provision or Present, recover 5 Stamina and gain +40 P Points\nTwice per produce"
20050,1,1,2,3,0,0,0,0.059,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Super Tricky Fashion Show,Gain +5.9% in Dance Lessons,"At the end of a Dance SP lesson, gain +5 Stamina","At the end of a Dance SP lesson, gain +7 Dance","When acquiring a skill card with a Concentration effect, gain +3 Dance",Signature - Fitting Necktie,Gain +26 Dance,No Event,"If Dance is 700+ when selecting Activity provision or Present, recover 5 Stamina and gain +40 P Points\nTwice per produce"
20050,1,1,2,4,0,0,0,0.064,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Super Tricky Fashion Show,Gain +6.4% in Dance Lessons,"At the end of a Dance SP lesson, gain +5 Stamina","At the end of a Dance SP lesson, gain +13 Dance","When acquiring a skill card with a Concentration effect, gain +3 Dance",Signature - Fitting Necktie,Gain +30 Dance,No Event,"If Dance is 700+ when selecting Activity provision or Present, recover 5 Stamina and gain +40 P Points\nTwice per produce"
20051,0,2,2,0,0,0,0,0.044,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,Sparta & Spice,Gain +4.4% in Vocal Lessons,Gain +15 P points at the start of the produce,"At the end of a Vocal SP lesson, gain +7 Vocal","When acquiring a skill card with a Preservation effect, gain +2 Vocal",Signature - Bamboo Sword,Gain +22 Vocal,No Event,"If Vocal is 700+ at the start of a Special Guidance, delete one random Trouble card and gain +40 P points\nOnce per produce"
20051,0,2,2,1,0,0,0,0.049,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,Sparta & Spice,Gain +4.9% in Vocal Lessons,Gain +30 P points at the start of the produce,"At the end of a Vocal SP lesson, gain +7 Vocal","When acquiring a skill card with a Preservation effect, gain +2 Vocal",Signature - Bamboo Sword,Gain +22 Vocal,No Event,"If Vocal is 700+ at the start of a Special Guidance, delete one random Trouble card and gain +40 P points\nOnce per produce"
20051,0,2,2,2,0,0,0,0.054,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,26,Sparta & Spice,Gain +5.4% in Vocal Lessons,Gain +30 P points at the start of the produce,"At the end of a Vocal SP lesson, gain +7 Vocal","When acquiring a skill card with a Preservation effect, gain +2 Vocal",Signature - Bamboo Sword,Gain +26 Vocal,No Event,"If Vocal is 700+ at the start of a Special Guidance, delete one random Trouble card and gain +40 P points\nOnce per produce"
20051,0,2,2,3,0,0,0,0.059,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,Sparta & Spice,Gain +5.9% in Vocal Lessons,Gain +30 P points at the start of the produce,"At the end of a Vocal SP lesson, gain +7 Vocal","When acquiring a skill card with a Preservation effect, gain +3 Vocal",Signature - Bamboo Sword,Gain +26 Vocal,No Event,"If Vocal is 700+ at the start of a Special Guidance, delete one random Trouble card and gain +40 P points\nOnce per produce"
20051,0,2,2,4,0,0,0,0.064,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,Sparta & Spice,Gain +6.4% in Vocal Lessons,Gain +30 P points at the start of the produce,"At the end of a Vocal SP lesson, gain +13 Vocal","When acquiring a skill card with a Preservation effect, gain +3 Vocal",Signature - Bamboo Sword,Gain +30 Vocal,No Event,"If Vocal is 700+ at the start of a Special Guidance, delete one random Trouble card and gain +40 P points\nOnce per produce"
20052,1,0,2,0,0,0,0,0.044,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,22,Today is just an observation,Gain +4.4% in Dance Lessons,"When a Mental (M) skill card is deleted, gain +8 Dance (only thrice per produce)","At the end of a Dance SP lesson, gain +7 Dance","When Activity provision or Present is selected, gain +6 Dance",Signature - Slacker Towel,Gain +22 Dance,No Event,"Dance lesson / Dance turn only\nAt the start of the turn, gain +4 Fixed Energy\nNext turn, gain +1 Status Immunity\nOnce per lesson"
20052,1,0,2,1,0,0,0,0.049,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,22,Today is just an observation,Gain +4.9% in Dance Lessons,"When a Mental (M) skill card is deleted, gain +16 Dance (only thrice per produce)","At the end of a Dance SP lesson, gain +7 Dance","When Activity provision or Present is selected, gain +6 Dance",Signature - Slacker Towel,Gain +22 Dance,No Event,"Dance lesson / Dance turn only\nAt the start of the turn, gain +4 Fixed Energy\nNext turn, gain +1 Status Immunity\nOnce per lesson"
20052,1,0,2,2,0,0,0,0.054,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,26,Today is just an observation,Gain +5.4% in Dance Lessons,"When a Mental (M) skill card is deleted, gain +16 Dance (only thrice per produce)","At the end of a Dance SP lesson, gain +7 Dance","When Activity provision or Present is selected, gain +6 Dance",Signature - Slacker Towel,Gain +26 Dance,No Event,"Dance lesson / Dance turn only\nAt the start of the turn, gain +4 Fixed Energy\nNext turn, gain +1 Status Immunity\nOnce per lesson"
20052,1,0,2,3,0,0,0,0.059,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,26,Today is just an observation,Gain +5.9% in Dance Lessons,"When a Mental (M) skill card is deleted, gain +16 Dance (only thrice per produce)","At the end of a Dance SP lesson, gain +7 Dance","When Activity provision or Present is selected, gain +11 Dance",Signature - Slacker Towel,Gain +26 Dance,No Event,"Dance lesson / Dance turn only\nAt the start of the turn, gain +4 Fixed Energy\nNext turn, gain +1 Status Immunity\nOnce per lesson"
20052,1,0,2,4,0,0,0,0.064,0,13,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,30,Today is just an observation,Gain +6.4% in Dance Lessons,"When a Mental (M) skill card is deleted, gain +16 Dance (only thrice per produce)","At the end of a Dance SP lesson, gain +13 Dance","When Activity provision or Present is selected, gain +11 Dance",Signature - Slacker Towel,Gain +30 Dance,No Event,"Dance lesson / Dance turn only\nAt the start of the turn, gain +4 Fixed Energy\nNext turn, gain +1 Status Immunity\nOnce per lesson"
20053,2,1,2,0,0,33,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,22,A chill moment,Gain +33 Visual at the start of the produce,"When acquiring a skill card, gain +1 Visual","At the end of a Visual SP lesson, gain +7 Visual","When a skill card is deleted, gain +4 Visual",Signature - Revival Ice Cream,Gain +22 Visual,No Event,"When Visual is 700+, if you acquire a skill card with a Concentration effect, remove a random Trouble card and gain +30 Visual\nOnce per produce"
20053,2,1,2,1,0,36,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,22,A chill moment,Gain +36 Visual at the start of the produce,"When acquiring a skill card, gain +2 Visual","At the end of a Visual SP lesson, gain +7 Visual","When a skill card is deleted, gain +4 Visual",Signature - Revival Ice Cream,Gain +22 Visual,No Event,"When Visual is 700+, if you acquire a skill card with a Concentration effect, remove a random Trouble card and gain +30 Visual\nOnce per produce"
20053,2,1,2,2,0,39,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26,A chill moment,Gain +39 Visual at the start of the produce,"When acquiring a skill card, gain +2 Visual","At the end of a Visual SP lesson, gain +7 Visual","When a skill card is deleted, gain +4 Visual",Signature - Revival Ice Cream,Gain +26 Visual,No Event,"When Visual is 700+, if you acquire a skill card with a Concentration effect, remove a random Trouble card and gain +30 Visual\nOnce per produce"
20053,2,1,2,3,0,42,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,26,A chill moment,Gain +42 Visual at the start of the produce,"When acquiring a skill card, gain +2 Visual","At the end of a Visual SP lesson, gain +7 Visual","When a skill card is deleted, gain +8 Visual",Signature - Revival Ice Cream,Gain +26 Visual,No Event,"When Visual is 700+, if you acquire a skill card with a Concentration effect, remove a random Trouble card and gain +30 Visual\nOnce per produce"
